date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2014-10-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.2,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2014-11-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.2,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2014-12-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.2,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2015-01-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.2,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2015-02-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.2,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2015-03-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.178,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2015-04-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.18,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2015-05-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.176,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2015-06-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.18,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2015-07-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.18,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2015-08-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.18,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2015-09-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.18,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2015-10-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.15,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2015-11-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.12,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2015-12-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.15,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2016-01-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.16,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2016-02-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.16,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2016-03-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.16,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2016-04-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,2.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2016-05-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,2.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2016-06-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,2.99,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2016-07-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,2.98,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2016-08-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,2.98,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2016-09-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.08,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2016-10-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.065,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2016-11-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.1075,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2016-12-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.3775,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2017-01-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2017-02-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.51,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2017-03-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.56,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2017-04-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.56,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2017-05-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.56,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2017-06-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.56,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2017-07-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.56,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2017-08-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.432,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2017-09-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.38,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2017-10-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.38,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2017-11-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.38,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2017-12-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.39,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2018-01-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2018-02-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2018-03-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.445,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2018-04-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.46,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2018-05-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.46,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2018-06-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.465,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2018-07-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.42,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2018-08-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.42,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2018-09-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4275,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2018-10-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.425,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2018-11-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.42,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2018-12-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.46,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2019-01-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.46,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2019-02-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.44,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2019-03-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4533,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2019-04-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.46,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2019-05-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.46,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2019-06-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.46,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,177,14,18,1,2587_177_14_18,
2014-01-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.9,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2014-02-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.9,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2014-03-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.9,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2014-04-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.905,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2014-05-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.92,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2014-06-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.92,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2014-07-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.92,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2014-08-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.94,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2014-09-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.94,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2014-10-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.94,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2014-11-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.952,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2014-12-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2015-01-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2015-02-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2015-03-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2015-04-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2015-05-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2015-06-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2015-07-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2015-08-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2015-09-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2015-10-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2015-11-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2015-12-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2016-01-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2016-02-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.9467,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2016-03-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.92,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2016-04-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.92,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2016-05-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.912,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2016-06-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.9,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2016-07-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.88,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2016-08-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.86,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2016-09-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.86,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2016-10-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.86,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2016-11-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.86,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2016-12-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.86,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2017-01-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.86,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2017-02-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.86,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2017-03-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.86,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2017-04-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.86,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2017-05-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.86,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2017-06-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.86,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2017-07-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.86,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2017-08-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.86,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2017-09-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.935,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2017-10-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2017-11-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2017-12-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2018-01-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2018-02-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2018-03-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2018-04-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.86,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2018-05-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.888,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2018-06-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.6,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2018-07-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.6,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2018-08-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.6,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2018-09-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.6,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2018-10-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.69,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2018-11-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2018-12-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2019-01-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2019-02-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2019-03-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2019-04-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2019-05-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2019-06-15,Rice (Indica) - Wholesale,MT,cereals and tubers,3.96,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,583,14,18,1,2587_583_14_18,
2014-01-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.4,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2014-02-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.4,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2014-03-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.416,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2014-04-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.42,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2014-05-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.42,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2014-06-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.42,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2014-07-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.42,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2014-08-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.42,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2014-09-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.41,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2014-10-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.4,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2014-11-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.4,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2014-12-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.4,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2015-01-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.4,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2015-02-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.4,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2015-03-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.4,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2015-04-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.43,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2015-05-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.44,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2015-06-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.44,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2015-07-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.5,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2015-08-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.5,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2015-09-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.4467,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2015-10-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.42,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2015-11-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.42,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2015-12-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.44,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2016-01-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.42,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2016-02-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.42,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2016-03-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.43,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2016-04-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.45,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2016-05-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.436,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2016-06-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.42,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2016-07-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.455,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2016-08-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.468,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2016-09-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.48,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2016-10-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.48,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2016-11-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.47,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2016-12-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.45,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2017-01-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.42,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2017-02-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.46,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
2017-03-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.48,CNY,China,Jiangxi Sheng,914,Jiujiang,2587,584,14,18,1,2587_584_14_18,
