adm1id,admname,category,catid,cmid,cmname,cmnameshort,country,currency,date,default,interpolated,label,mktid,mktname,price,ptid,scaling,sn,umid,unit,x,year
#adm1+code,#adm1+name,#item+type,#item+type+code,#item+code,#item+name,#item+name+short,#country+name,#currency,#date,,,#item+label,,#name+market,#value,,,#meta+id,,#item+unit,,0
923,Shanxi Sheng,cereals and tubers,1,177,Wheat flour (first grade) - Wholesale,Wheat flour (first grade) - Wholesale,China,CNY,2017-04-15,,0.0,Wheat flour (first grade) - Wholesale (10 MT),2614,Yuncheng,34.0,14,10.0,2614_177_14_18,18,10 MT,1492214400.0,2017
923,Shanxi Sheng,cereals and tubers,1,177,Wheat flour (first grade) - Wholesale,Wheat flour (first grade) - Wholesale,China,CNY,2017-05-15,,0.0,Wheat flour (first grade) - Wholesale (10 MT),2614,Yuncheng,34.0,14,10.0,2614_177_14_18,18,10 MT,1494806400.0,2017
923,Shanxi Sheng,cereals and tubers,1,177,Wheat flour (first grade) - Wholesale,Wheat flour (first grade) - Wholesale,China,CNY,2017-06-15,,0.0,Wheat flour (first grade) - Wholesale (10 MT),2614,Yuncheng,34.0,14,10.0,2614_177_14_18,18,10 MT,1497484800.0,2017
923,Shanxi Sheng,cereals and tubers,1,177,Wheat flour (first grade) - Wholesale,Wheat flour (first grade) - Wholesale,China,CNY,2017-07-15,,0.0,Wheat flour (first grade) - Wholesale (10 MT),2614,Yuncheng,34.0,14,10.0,2614_177_14_18,18,10 MT,1500076800.0,2017
923,Shanxi Sheng,cereals and tubers,1,177,Wheat flour (first grade) - Wholesale,Wheat flour (first grade) - Wholesale,China,CNY,2017-08-15,,0.0,Wheat flour (first grade) - Wholesale (10 MT),2614,Yuncheng,34.0,14,10.0,2614_177_14_18,18,10 MT,1502755200.0,2017
914,Jiangxi Sheng,cereals and tubers,1,177,Wheat flour (first grade) - Wholesale,Wheat flour (first grade) - Wholesale,China,CNY,2017-09-15,,0.0,Wheat flour (first grade) - Wholesale (10 MT),2587,Jiujiang,33.8,14,10.0,2587_177_14_18,18,10 MT,1505433600.0,2017
914,Jiangxi Sheng,cereals and tubers,1,177,Wheat flour (first grade) - Wholesale,Wheat flour (first grade) - Wholesale,China,CNY,2017-10-15,,0.0,Wheat flour (first grade) - Wholesale (10 MT),2587,Jiujiang,33.8,14,10.0,2587_177_14_18,18,10 MT,1508025600.0,2017
914,Jiangxi Sheng,cereals and tubers,1,177,Wheat flour (first grade) - Wholesale,Wheat flour (first grade) - Wholesale,China,CNY,2017-11-15,,0.0,Wheat flour (first grade) - Wholesale (10 MT),2587,Jiujiang,33.8,14,10.0,2587_177_14_18,18,10 MT,1510704000.0,2017
914,Jiangxi Sheng,cereals and tubers,1,177,Wheat flour (first grade) - Wholesale,Wheat flour (first grade) - Wholesale,China,CNY,2017-12-15,,0.0,Wheat flour (first grade) - Wholesale (10 MT),2587,Jiujiang,33.9,14,10.0,2587_177_14_18,18,10 MT,1513296000.0,2017
914,Jiangxi Sheng,cereals and tubers,1,177,Wheat flour (first grade) - Wholesale,Wheat flour (first grade) - Wholesale,China,CNY,2018-01-15,,0.0,Wheat flour (first grade) - Wholesale (10 MT),2587,Jiujiang,34.0,14,10.0,2587_177_14_18,18,10 MT,1515974400.0,2018
914,Jiangxi Sheng,cereals and tubers,1,177,Wheat flour (first grade) - Wholesale,Wheat flour (first grade) - Wholesale,China,CNY,2018-02-15,,0.0,Wheat flour (first grade) - Wholesale (10 MT),2587,Jiujiang,34.0,14,10.0,2587_177_14_18,18,10 MT,1518652800.0,2018
923,Shanxi Sheng,cereals and tubers,1,177,Wheat flour (first grade) - Wholesale,Wheat flour (first grade) - Wholesale,China,CNY,2018-03-15,,0.0,Wheat flour (first grade) - Wholesale (10 MT),2614,Yuncheng,34.0,14,10.0,2614_177_14_18,18,10 MT,1521072000.0,2018
923,Shanxi Sheng,cereals and tubers,1,177,Wheat flour (first grade) - Wholesale,Wheat flour (first grade) - Wholesale,China,CNY,2018-04-15,,0.0,Wheat flour (first grade) - Wholesale (10 MT),2614,Yuncheng,34.0,14,10.0,2614_177_14_18,18,10 MT,1523750400.0,2018
923,Shanxi Sheng,cereals and tubers,1,177,Wheat flour (first grade) - Wholesale,Wheat flour (first grade) - Wholesale,China,CNY,2018-05-15,,0.0,Wheat flour (first grade) - Wholesale (10 MT),2614,Yuncheng,34.0,14,10.0,2614_177_14_18,18,10 MT,1526342400.0,2018
923,Shanxi Sheng,cereals and tubers,1,177,Wheat flour (first grade) - Wholesale,Wheat flour (first grade) - Wholesale,China,CNY,2018-06-15,,0.0,Wheat flour (first grade) - Wholesale (10 MT),2614,Yuncheng,34.0,14,10.0,2614_177_14_18,18,10 MT,1529020800.0,2018
923,Shanxi Sheng,cereals and tubers,1,177,Wheat flour (first grade) - Wholesale,Wheat flour (first grade) - Wholesale,China,CNY,2018-07-15,,0.0,Wheat flour (first grade) - Wholesale (10 MT),2614,Yuncheng,34.0,14,10.0,2614_177_14_18,18,10 MT,1531612800.0,2018
923,Shanxi Sheng,cereals and tubers,1,177,Wheat flour (first grade) - Wholesale,Wheat flour (first grade) - Wholesale,China,CNY,2018-08-15,,0.0,Wheat flour (first grade) - Wholesale (10 MT),2614,Yuncheng,34.0,14,10.0,2614_177_14_18,18,10 MT,1534291200.0,2018
923,Shanxi Sheng,cereals and tubers,1,177,Wheat flour (first grade) - Wholesale,Wheat flour (first grade) - Wholesale,China,CNY,2018-09-15,,0.0,Wheat flour (first grade) - Wholesale (10 MT),2614,Yuncheng,34.0,14,10.0,2614_177_14_18,18,10 MT,1536969600.0,2018
923,Shanxi Sheng,cereals and tubers,1,177,Wheat flour (first grade) - Wholesale,Wheat flour (first grade) - Wholesale,China,CNY,2018-10-15,,0.0,Wheat flour (first grade) - Wholesale (10 MT),2614,Yuncheng,34.0,14,10.0,2614_177_14_18,18,10 MT,1539561600.0,2018
923,Shanxi Sheng,cereals and tubers,1,177,Wheat flour (first grade) - Wholesale,Wheat flour (first grade) - Wholesale,China,CNY,2018-11-15,,0.0,Wheat flour (first grade) - Wholesale (10 MT),2614,Yuncheng,34.0,14,10.0,2614_177_14_18,18,10 MT,1542240000.0,2018
923,Shanxi Sheng,cereals and tubers,1,177,Wheat flour (first grade) - Wholesale,Wheat flour (first grade) - Wholesale,China,CNY,2018-12-15,,0.0,Wheat flour (first grade) - Wholesale (10 MT),2614,Yuncheng,34.0,14,10.0,2614_177_14_18,18,10 MT,1544832000.0,2018
923,Shanxi Sheng,cereals and tubers,1,177,Wheat flour (first grade) - Wholesale,Wheat flour (first grade) - Wholesale,China,CNY,2019-01-15,,0.0,Wheat flour (first grade) - Wholesale (10 MT),2614,Yuncheng,34.0,14,10.0,2614_177_14_18,18,10 MT,1547510400.0,2019
923,Shanxi Sheng,cereals and tubers,1,177,Wheat flour (first grade) - Wholesale,Wheat flour (first grade) - Wholesale,China,CNY,2019-02-15,,0.0,Wheat flour (first grade) - Wholesale (10 MT),2614,Yuncheng,34.0,14,10.0,2614_177_14_18,18,10 MT,1550188800.0,2019
923,Shanxi Sheng,cereals and tubers,1,177,Wheat flour (first grade) - Wholesale,Wheat flour (first grade) - Wholesale,China,CNY,2019-03-15,,0.0,Wheat flour (first grade) - Wholesale (10 MT),2614,Yuncheng,34.0,14,10.0,2614_177_14_18,18,10 MT,1552608000.0,2019
923,Shanxi Sheng,cereals and tubers,1,177,Wheat flour (first grade) - Wholesale,Wheat flour (first grade) - Wholesale,China,CNY,2019-04-15,,0.0,Wheat flour (first grade) - Wholesale (10 MT),2614,Yuncheng,34.0,14,10.0,2614_177_14_18,18,10 MT,1555286400.0,2019
923,Shanxi Sheng,cereals and tubers,1,177,Wheat flour (first grade) - Wholesale,Wheat flour (first grade) - Wholesale,China,CNY,2019-05-15,,0.0,Wheat flour (first grade) - Wholesale (10 MT),2614,Yuncheng,34.0,14,10.0,2614_177_14_18,18,10 MT,1557878400.0,2019
923,Shanxi Sheng,cereals and tubers,1,177,Wheat flour (first grade) - Wholesale,Wheat flour (first grade) - Wholesale,China,CNY,2019-06-15,,0.0,Wheat flour (first grade) - Wholesale (10 MT),2614,Yuncheng,34.0,14,10.0,2614_177_14_18,18,10 MT,1560556800.0,2019
