#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,
2016-08-15,Wheat - Retail,KG,cereals and tubers,43,NPR,Nepal,Far Western,2154,Achham,645,84,15,5,1,645_84_15_5,
2016-09-15,Wheat - Retail,KG,cereals and tubers,43,NPR,Nepal,Far Western,2154,Achham,645,84,15,5,1,645_84_15_5,
2016-10-15,Wheat - Retail,KG,cereals and tubers,43,NPR,Nepal,Far Western,2154,Achham,645,84,15,5,1,645_84_15_5,
2016-11-15,Wheat - Retail,KG,cereals and tubers,43,NPR,Nepal,Far Western,2154,Achham,645,84,15,5,1,645_84_15_5,
2016-12-15,Wheat - Retail,KG,cereals and tubers,42,NPR,Nepal,Far Western,2154,Achham,645,84,15,5,1,645_84_15_5,
2017-01-15,Wheat - Retail,KG,cereals and tubers,42,NPR,Nepal,Far Western,2154,Achham,645,84,15,5,1,645_84_15_5,
2017-02-15,Wheat - Retail,KG,cereals and tubers,42,NPR,Nepal,Far Western,2154,Achham,645,84,15,5,1,645_84_15_5,
2017-03-15,Wheat - Retail,KG,cereals and tubers,42,NPR,Nepal,Far Western,2154,Achham,645,84,15,5,1,645_84_15_5,
2017-04-15,Wheat - Retail,KG,cereals and tubers,42,NPR,Nepal,Far Western,2154,Achham,645,84,15,5,1,645_84_15_5,
2018-04-15,Wheat - Retail,KG,cereals and tubers,40,NPR,Nepal,Far Western,2154,Achham,645,84,15,5,1,645_84_15_5,
2018-05-15,Wheat - Retail,KG,cereals and tubers,42,NPR,Nepal,Far Western,2154,Achham,645,84,15,5,1,645_84_15_5,
2018-06-15,Wheat - Retail,KG,cereals and tubers,43,NPR,Nepal,Far Western,2154,Achham,645,84,15,5,1,645_84_15_5,
2018-07-15,Wheat - Retail,KG,cereals and tubers,44,NPR,Nepal,Far Western,2154,Achham,645,84,15,5,1,645_84_15_5,
2018-08-15,Wheat - Retail,KG,cereals and tubers,45,NPR,Nepal,Far Western,2154,Achham,645,84,15,5,1,645_84_15_5,
2018-09-15,Wheat - Retail,KG,cereals and tubers,45,NPR,Nepal,Far Western,2154,Achham,645,84,15,5,1,645_84_15_5,
2018-10-15,Wheat - Retail,KG,cereals and tubers,45,NPR,Nepal,Far Western,2154,Achham,645,84,15,5,1,645_84_15_5,
2018-11-15,Wheat - Retail,KG,cereals and tubers,45,NPR,Nepal,Far Western,2154,Achham,645,84,15,5,1,645_84_15_5,
2018-12-15,Wheat - Retail,KG,cereals and tubers,45,NPR,Nepal,Far Western,2154,Achham,645,84,15,5,1,645_84_15_5,
2019-01-15,Wheat - Retail,KG,cereals and tubers,45,NPR,Nepal,Far Western,2154,Achham,645,84,15,5,1,645_84_15_5,
2019-02-15,Wheat - Retail,KG,cereals and tubers,45,NPR,Nepal,Far Western,2154,Achham,645,84,15,5,1,645_84_15_5,
2019-03-15,Wheat - Retail,KG,cereals and tubers,46,NPR,Nepal,Far Western,2154,Achham,645,84,15,5,1,645_84_15_5,
2019-04-15,Wheat - Retail,KG,cereals and tubers,49,NPR,Nepal,Far Western,2154,Achham,645,84,15,5,1,645_84_15_5,
2019-05-15,Wheat - Retail,KG,cereals and tubers,49,NPR,Nepal,Far Western,2154,Achham,645,84,15,5,1,645_84_15_5,
2019-06-15,Wheat - Retail,KG,cereals and tubers,49,NPR,Nepal,Far Western,2154,Achham,645,84,15,5,1,645_84_15_5,
2019-08-15,Wheat - Retail,KG,cereals and tubers,50,NPR,Nepal,Far Western,2154,Achham,645,84,15,5,1,645_84_15_5,
2019-09-15,Wheat - Retail,KG,cereals and tubers,50,NPR,Nepal,Far Western,2154,Achham,645,84,15,5,1,645_84_15_5,
2019-10-15,Wheat - Retail,KG,cereals and tubers,50,NPR,Nepal,Far Western,2154,Achham,645,84,15,5,1,645_84_15_5,
2004-04-15,Rice - Retail,KG,cereals and tubers,16,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2004-05-15,Rice - Retail,KG,cereals and tubers,16,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2004-06-15,Rice - Retail,KG,cereals and tubers,17,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2004-07-15,Rice - Retail,KG,cereals and tubers,17,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2004-08-15,Rice - Retail,KG,cereals and tubers,17.2,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2004-09-15,Rice - Retail,KG,cereals and tubers,17.5,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2004-10-15,Rice - Retail,KG,cereals and tubers,18,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2004-11-15,Rice - Retail,KG,cereals and tubers,17,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2004-12-15,Rice - Retail,KG,cereals and tubers,17.5,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2005-01-15,Rice - Retail,KG,cereals and tubers,17.9,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2005-02-15,Rice - Retail,KG,cereals and tubers,17.9,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2005-03-15,Rice - Retail,KG,cereals and tubers,17,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2005-04-15,Rice - Retail,KG,cereals and tubers,15.7,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2005-05-15,Rice - Retail,KG,cereals and tubers,15.7,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2005-06-15,Rice - Retail,KG,cereals and tubers,18.3,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2005-07-15,Rice - Retail,KG,cereals and tubers,21.1,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2005-08-15,Rice - Retail,KG,cereals and tubers,19.3,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2005-09-15,Rice - Retail,KG,cereals and tubers,19.3,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2005-10-15,Rice - Retail,KG,cereals and tubers,19.3,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2005-11-15,Rice - Retail,KG,cereals and tubers,19.2,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2005-12-15,Rice - Retail,KG,cereals and tubers,18.35,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2006-01-15,Rice - Retail,KG,cereals and tubers,19.2,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2006-02-15,Rice - Retail,KG,cereals and tubers,19.8,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2006-03-15,Rice - Retail,KG,cereals and tubers,21,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2006-04-15,Rice - Retail,KG,cereals and tubers,24,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2006-05-15,Rice - Retail,KG,cereals and tubers,24,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2006-06-15,Rice - Retail,KG,cereals and tubers,24,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2006-07-15,Rice - Retail,KG,cereals and tubers,25,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2006-08-15,Rice - Retail,KG,cereals and tubers,25.5,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2006-09-15,Rice - Retail,KG,cereals and tubers,25.2,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2006-10-15,Rice - Retail,KG,cereals and tubers,23,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2006-11-15,Rice - Retail,KG,cereals and tubers,23,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2006-12-15,Rice - Retail,KG,cereals and tubers,25,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2007-01-15,Rice - Retail,KG,cereals and tubers,24.3,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2007-02-15,Rice - Retail,KG,cereals and tubers,26.6,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2007-03-15,Rice - Retail,KG,cereals and tubers,25.5,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2007-04-15,Rice - Retail,KG,cereals and tubers,26.6,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2007-05-15,Rice - Retail,KG,cereals and tubers,26.6,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2008-04-15,Rice - Retail,KG,cereals and tubers,19.3,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2008-05-15,Rice - Retail,KG,cereals and tubers,20.45,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2008-06-15,Rice - Retail,KG,cereals and tubers,24.15,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2008-07-15,Rice - Retail,KG,cereals and tubers,28,NPR,Nepal,Far Western,2154,Doti,648,52,15,5,1,648_52_15_5,
2004-04-15,Wheat - Retail,KG,cereals and tubers,18,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2004-05-15,Wheat - Retail,KG,cereals and tubers,18,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2004-06-15,Wheat - Retail,KG,cereals and tubers,18,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2004-07-15,Wheat - Retail,KG,cereals and tubers,18,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2004-08-15,Wheat - Retail,KG,cereals and tubers,18,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2004-09-15,Wheat - Retail,KG,cereals and tubers,18,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2004-10-15,Wheat - Retail,KG,cereals and tubers,23.6,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2004-11-15,Wheat - Retail,KG,cereals and tubers,18,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2004-12-15,Wheat - Retail,KG,cereals and tubers,18,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2005-01-15,Wheat - Retail,KG,cereals and tubers,20,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2005-02-15,Wheat - Retail,KG,cereals and tubers,19.6,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2005-03-15,Wheat - Retail,KG,cereals and tubers,18,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2005-04-15,Wheat - Retail,KG,cereals and tubers,17.7,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2005-05-15,Wheat - Retail,KG,cereals and tubers,17.7,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2005-06-15,Wheat - Retail,KG,cereals and tubers,18.485,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2005-07-15,Wheat - Retail,KG,cereals and tubers,19.7,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2005-08-15,Wheat - Retail,KG,cereals and tubers,20.9,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2005-09-15,Wheat - Retail,KG,cereals and tubers,20.9,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2005-10-15,Wheat - Retail,KG,cereals and tubers,20.9,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2005-11-15,Wheat - Retail,KG,cereals and tubers,20.9,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2005-12-15,Wheat - Retail,KG,cereals and tubers,19.45,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2006-01-15,Wheat - Retail,KG,cereals and tubers,20.9,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2006-02-15,Wheat - Retail,KG,cereals and tubers,20.9,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2006-03-15,Wheat - Retail,KG,cereals and tubers,22.2,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2006-04-15,Wheat - Retail,KG,cereals and tubers,22.2,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2006-05-15,Wheat - Retail,KG,cereals and tubers,22.2,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2006-06-15,Wheat - Retail,KG,cereals and tubers,22.2,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2006-07-15,Wheat - Retail,KG,cereals and tubers,21,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2006-08-15,Wheat - Retail,KG,cereals and tubers,21,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2006-09-15,Wheat - Retail,KG,cereals and tubers,21,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2006-10-15,Wheat - Retail,KG,cereals and tubers,22,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2006-11-15,Wheat - Retail,KG,cereals and tubers,21.8,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2006-12-15,Wheat - Retail,KG,cereals and tubers,22.15,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2007-01-15,Wheat - Retail,KG,cereals and tubers,22.5,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2007-02-15,Wheat - Retail,KG,cereals and tubers,22.5,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2007-03-15,Wheat - Retail,KG,cereals and tubers,22.5,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2007-04-15,Wheat - Retail,KG,cereals and tubers,22.5,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2007-05-15,Wheat - Retail,KG,cereals and tubers,22.5,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2008-04-15,Wheat - Retail,KG,cereals and tubers,21.9,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2008-05-15,Wheat - Retail,KG,cereals and tubers,23.5,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2008-06-15,Wheat - Retail,KG,cereals and tubers,29.2,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2008-07-15,Wheat - Retail,KG,cereals and tubers,40,NPR,Nepal,Far Western,2154,Doti,648,84,15,5,1,648_84_15_5,
2001-05-15,Rice - Retail,KG,cereals and tubers,16,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2001-06-15,Rice - Retail,KG,cereals and tubers,17,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2001-07-15,Rice - Retail,KG,cereals and tubers,17,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2001-08-15,Rice - Retail,KG,cereals and tubers,17,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2001-09-15,Rice - Retail,KG,cereals and tubers,16,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2001-10-15,Rice - Retail,KG,cereals and tubers,16,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2001-11-15,Rice - Retail,KG,cereals and tubers,16,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2001-12-15,Rice - Retail,KG,cereals and tubers,13.5,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2002-01-15,Rice - Retail,KG,cereals and tubers,13.5,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2002-02-15,Rice - Retail,KG,cereals and tubers,13.5,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2002-03-15,Rice - Retail,KG,cereals and tubers,13.5,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2002-05-15,Rice - Retail,KG,cereals and tubers,13.5,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2002-06-15,Rice - Retail,KG,cereals and tubers,14,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2002-07-15,Rice - Retail,KG,cereals and tubers,14,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2002-08-15,Rice - Retail,KG,cereals and tubers,14,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2002-09-15,Rice - Retail,KG,cereals and tubers,14,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2002-10-15,Rice - Retail,KG,cereals and tubers,14,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2002-11-15,Rice - Retail,KG,cereals and tubers,14,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2002-12-15,Rice - Retail,KG,cereals and tubers,14,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2003-01-15,Rice - Retail,KG,cereals and tubers,14,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2003-02-15,Rice - Retail,KG,cereals and tubers,14,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2003-04-15,Rice - Retail,KG,cereals and tubers,14.33,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2003-05-15,Rice - Retail,KG,cereals and tubers,15.33,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2003-06-15,Rice - Retail,KG,cereals and tubers,14.83,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2003-08-15,Rice - Retail,KG,cereals and tubers,14,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2003-09-15,Rice - Retail,KG,cereals and tubers,14,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2003-10-15,Rice - Retail,KG,cereals and tubers,14,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2003-11-15,Rice - Retail,KG,cereals and tubers,14,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2004-04-15,Rice - Retail,KG,cereals and tubers,14.33,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2004-05-15,Rice - Retail,KG,cereals and tubers,15.33,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2004-06-15,Rice - Retail,KG,cereals and tubers,15.33,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2004-07-15,Rice - Retail,KG,cereals and tubers,14,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2004-08-15,Rice - Retail,KG,cereals and tubers,14,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2004-09-15,Rice - Retail,KG,cereals and tubers,14,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2004-10-15,Rice - Retail,KG,cereals and tubers,14,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2004-11-15,Rice - Retail,KG,cereals and tubers,14,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2004-12-15,Rice - Retail,KG,cereals and tubers,14,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2005-01-15,Rice - Retail,KG,cereals and tubers,14,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2005-02-15,Rice - Retail,KG,cereals and tubers,13,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2005-04-15,Rice - Retail,KG,cereals and tubers,18.5,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2005-05-15,Rice - Retail,KG,cereals and tubers,18.19,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2005-06-15,Rice - Retail,KG,cereals and tubers,18.35,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2005-07-15,Rice - Retail,KG,cereals and tubers,18.45,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2005-08-15,Rice - Retail,KG,cereals and tubers,18.45,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2005-09-15,Rice - Retail,KG,cereals and tubers,18.4,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2005-10-15,Rice - Retail,KG,cereals and tubers,18.4,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2005-11-15,Rice - Retail,KG,cereals and tubers,18.3,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2005-12-15,Rice - Retail,KG,cereals and tubers,18.34,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2006-01-15,Rice - Retail,KG,cereals and tubers,18.34,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2006-02-15,Rice - Retail,KG,cereals and tubers,18.34,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2006-06-15,Rice - Retail,KG,cereals and tubers,18.5,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2006-07-15,Rice - Retail,KG,cereals and tubers,18.45,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2006-08-15,Rice - Retail,KG,cereals and tubers,18.45,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2006-09-15,Rice - Retail,KG,cereals and tubers,18.4,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2006-10-15,Rice - Retail,KG,cereals and tubers,18.4,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2006-11-15,Rice - Retail,KG,cereals and tubers,18.3,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2006-12-15,Rice - Retail,KG,cereals and tubers,18.34,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2007-01-15,Rice - Retail,KG,cereals and tubers,18.34,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2007-02-15,Rice - Retail,KG,cereals and tubers,18.37,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2007-03-15,Rice - Retail,KG,cereals and tubers,18.37,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2007-07-15,Rice - Retail,KG,cereals and tubers,21,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2007-08-15,Rice - Retail,KG,cereals and tubers,21.5,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2007-09-15,Rice - Retail,KG,cereals and tubers,21,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2007-11-15,Rice - Retail,KG,cereals and tubers,22,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2008-01-15,Rice - Retail,KG,cereals and tubers,18.5,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2008-02-15,Rice - Retail,KG,cereals and tubers,19,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2008-03-15,Rice - Retail,KG,cereals and tubers,19,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2008-04-15,Rice - Retail,KG,cereals and tubers,20.15,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2008-05-15,Rice - Retail,KG,cereals and tubers,21.5,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2008-06-15,Rice - Retail,KG,cereals and tubers,23.15,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2008-07-15,Rice - Retail,KG,cereals and tubers,24.12,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2008-08-15,Rice - Retail,KG,cereals and tubers,24.12,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2008-09-15,Rice - Retail,KG,cereals and tubers,24.5,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2008-10-15,Rice - Retail,KG,cereals and tubers,22,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2008-11-15,Rice - Retail,KG,cereals and tubers,22.5,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2008-12-15,Rice - Retail,KG,cereals and tubers,23,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2009-01-15,Rice - Retail,KG,cereals and tubers,22,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2009-02-15,Rice - Retail,KG,cereals and tubers,26,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2009-03-15,Rice - Retail,KG,cereals and tubers,26,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2009-04-15,Rice - Retail,KG,cereals and tubers,25,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2009-05-15,Rice - Retail,KG,cereals and tubers,21.25,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2009-06-15,Rice - Retail,KG,cereals and tubers,25.5,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2009-07-15,Rice - Retail,KG,cereals and tubers,28,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2009-08-15,Rice - Retail,KG,cereals and tubers,26,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2009-09-15,Rice - Retail,KG,cereals and tubers,26,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2009-10-15,Rice - Retail,KG,cereals and tubers,26,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
2009-11-15,Rice - Retail,KG,cereals and tubers,27.1,NPR,Nepal,Far Western,2154,Kailali,662,52,15,5,1,662_52_15_5,
